aX,aY,aZ,gX,gY,gZ,ts
1.523,0.832,-0.527,37.659,-66.589,-100.22,0
1.551,0.812,-0.489,35.4,-78.918,-113.647,0
1.543,0.786,-0.46,37.231,-82.642,-124.573,0
1.548,0.76,-0.432,43.457,-81.36,-133.118,0
1.563,0.75,-0.454,52.002,-80.566,-140.869,0
1.569,0.755,-0.482,54.932,-78.247,-149.292,0
1.543,0.746,-0.474,49.744,-70.984,-160.583,0
1.486,0.726,-0.453,39.001,-60.791,-172.119,0
1.412,0.681,-0.411,26.611,-50.964,-184.509,0
1.36,0.638,-0.362,14.099,-40.771,-197.327,0
1.269,0.584,-0.294,4.272,-32.593,-208.069,0
1.175,0.521,-0.263,-0.61,-28.137,-216.492,0
1.102,0.486,-0.26,-0.793,-27.466,-222.9,0
0.98,0.418,-0.24,-0.854,-30.029,-229.492,0
0.882,0.347,-0.197,-1.16,-35.767,-235.291,0
0.795,0.269,-0.161,0.793,-43.762,-241.15,0
0.736,0.223,-0.205,6.897,-51.392,-248.23,0
0.668,0.208,-0.233,12.085,-54.138,-253.296,0
0.577,0.202,-0.241,13.306,-49.316,-254.639,0
0.555,0.138,-0.31,10.071,-40.649,-250.732,0
0.481,0.121,-0.336,4.028,-34.546,-242.615,0
0.427,0.088,-0.309,-7.507,-30.396,-236.45,0
0.408,0.019,-0.296,-20.203,-27.71,-229.614,0
0.324,-0.031,-0.259,-30.823,-24.17,-222.9,0
0.213,-0.078,-0.247,-38.879,-23.743,-218.506,0
0.18,-0.121,-0.268,-41.626,-26.917,-217.834,0
0.149,-0.157,-0.284,-41.26,-25.696,-218.445,0
0.121,-0.184,-0.31,-40.161,-25.024,-216.858,0
0.082,-0.202,-0.334,-41.931,-27.344,-211.975,1
0.039,-0.207,-0.35,-47.791,-32.166,-202.698,1
0.003,-0.236,-0.304,-58.96,-39.734,-193.848,1
-0.01,-0.298,-0.275,-70.618,-48.218,-186.035,1
-0.043,-0.304,-0.294,-79.712,-54.504,-184.631,1
0.009,-0.286,-0.269,-89.478,-58.472,-186.096,1
-0.079,-0.26,-0.237,-101.929,-59.387,-183.594,1
-0.053,-0.291,-0.199,-114.075,-62.317,-178.345,1
-0.087,-0.332,-0.141,-121.521,-61.951,-174.377,1
-0.117,-0.351,-0.097,-121.399,-59.326,-167.236,1
-0.148,-0.353,-0.057,-118.286,-54.688,-156.555,1
-0.189,-0.329,-0.034,-114.99,-51.392,-142.822,1
-0.257,-0.35,-0.005,-114.014,-56.213,-124.817,1
-0.22,-0.37,0.047,-114.685,-66.345,-107.422,1
-0.218,-0.404,0.071,-116.15,-78.979,-94.36,1
-0.255,-0.417,0.114,-119.446,-88.013,-91.431,1
-0.245,-0.396,0.153,-123.84,-92.773,-86.548,1
-0.175,-0.438,0.204,-131.714,-91.187,-81.909,1
-0.264,-0.367,0.263,-138.062,-83.74,-78.979,1
-0.297,-0.352,0.349,-143.372,-76.66,-58.533,1
-0.25,-0.399,0.445,-149.17,-72.51,-40.405,1
-0.271,-0.378,0.529,-148.682,-66.65,-27.832,1
-0.313,-0.369,0.618,-143.799,-60.12,-9.338,1
-0.285,-0.373,0.667,-135.62,-58.899,9.155,1
-0.273,-0.365,0.719,-125.854,-57.495,25.818,1
-0.229,-0.316,0.746,-116.394,-53.04,43.884,1
-0.176,-0.226,0.757,-110.291,-46.265,69.641,1
-0.12,-0.29,0.807,-114.197,-38.391,95.581,1
-0.101,-0.275,0.846,-119.995,-32.288,93.079,1
-0.055,-0.207,0.901,-123.962,-17.761,99.67,1
-0.033,-0.209,0.955,-132.324,-1.648,108.887,1
0.011,-0.208,0.995,-138.184,11.902,117.554,1
0.017,-0.203,1.063,-138.245,23.376,129.028,1
0.001,-0.19,1.132,-131.409,26.123,142.822,1
0.055,-0.167,1.177,-119.751,18.494,156.494,1
0.073,-0.167,1.218,-104.614,6.836,166.565,1
0.124,-0.106,1.263,-85.632,-8.728,175.415,1
0.211,-0.077,1.279,-69.031,-24.475,181.458,1
0.303,-0.015,1.294,-55.786,-33.264,185.242,1
0.337,0.028,1.332,-49.683,-35.217,187.195,1
0.352,0.04,1.41,-47.729,-35.095,191.528,1
0.435,0.005,1.404,-43.457,-38.025,178.406,1
0.507,-0.012,1.462,-30.518,-29.053,170.959,1
0.418,0.272,1.397,-25.024,-28.137,180.542,1
0.587,0.054,1.371,-27.222,-37.964,232.239,1
0.634,-0.015,1.391,-21.057,-29.175,241.76,1
0.654,0.05,1.375,-0.122,-25.94,230.164,1
0.697,0.13,1.354,18.494,-18.25,225.342,1
0.679,0.104,1.374,29.358,-12.085,223.389,1
0.661,0.145,1.371,38.025,-14.648,216.919,1
0.658,0.162,1.371,46.143,-20.508,216.675,1
0.65,0.137,1.389,52.551,-31.25,212.83,1
0.705,0.195,1.355,62.256,-46.326,208.252,1
0.761,0.183,1.335,71.777,-55.115,208.008,1
0.829,0.167,1.279,81.665,-62.5,204.773,1
0.849,0.184,1.262,94.177,-58.044,200.378,1
0.821,0.252,1.234,103.027,-56.152,195.679,1
0.803,0.256,1.228,105.408,-56.274,196.655,1
0.785,0.237,1.232,104.431,-59.753,198.181,1
0.754,0.199,1.246,103.21,-65.552,192.993,1
0.744,0.208,1.263,104.065,-72.021,181.458,1
0.801,0.247,1.245,106.384,-75.989,170.898,1
0.855,0.286,1.224,108.582,-71.045,165.1,1
0.83,0.292,1.198,110.229,-60.913,163.635,1
0.843,0.255,1.167,112.671,-53.711,164.612,1
0.778,0.218,1.132,117.065,-48.401,164.612,1
0.803,0.296,1.08,122.314,-46.692,155.945,1
0.643,0.166,1.087,125.244,-42.664,158.813,1
0.627,0.116,1.048,127.075,-53.223,133.728,1
0.604,0.307,1.006,132.751,-66.895,121.399,1
0.57,0.142,0.999,129.456,-76.05,125.061,1
0.597,0.219,0.953,123.779,-92.407,107.422,1
0.636,0.112,0.849,121.643,-102.112,104.431,1
0.539,0.313,0.887,120.544,-93.933,85.266,1
0.49,0.295,0.836,114.38,-99.976,86.06,1
0.566,0.288,0.78,98.755,-101.379,102.6,1
0.6,0.195,0.749,85.327,-89.294,115.479,1
0.54,0.131,0.724,83.435,-77.271,113.831,1
0.509,0.188,0.703,85.022,-66.711,99.304,1
0.477,0.264,0.664,80.078,-62.256,97.595,1
0.529,0.246,0.648,66.284,-50.903,99.915,1
0.59,0.172,0.652,51.941,-35.95,98.083,1
0.497,0.241,0.63,41.931,-23.437,88.196,1
0.592,0.187,0.648,33.081,-14.343,85.693,1
0.62,0.215,0.635,22.461,-9.399,75.073,1
0.601,0.302,0.632,13.733,0.916,74.158,1
0.645,0.229,0.65,-0.244,13.062,75.5,1
1.474,0.849,-0.317,70.679,-23.01,-95.398,0
1.455,0.803,-0.35,63.171,-30.09,-110.352,0
1.471,0.706,-0.367,57.007,-46.143,-120.056,0
1.527,0.647,-0.412,55.237,-68.848,-124.939,0
1.53,0.632,-0.456,53.772,-86.853,-128.479,0
1.503,0.624,-0.431,49.866,-93.323,-131.226,0
1.461,0.579,-0.4,46.082,-91.064,-131.958,0
1.434,0.555,-0.371,46.143,-82.947,-131.47,0
1.456,0.579,-0.346,48.95,-72.327,-130.737,0
1.446,0.584,-0.321,50.232,-63.599,-131.042,0
1.449,0.592,-0.298,50.476,-55.542,-132.996,0
1.42,0.598,-0.279,46.997,-47.424,-137.512,0
1.361,0.563,-0.276,37.537,-41.809,-145.386,0
1.34,0.531,-0.269,27.893,-38.513,-154.053,0
1.27,0.494,-0.246,20.081,-35.522,-163.879,0
1.183,0.435,-0.228,15.137,-35.95,-173.645,0
1.129,0.416,-0.219,13.367,-41.504,-181.58,0
1.069,0.411,-0.217,10.62,-45.654,-188.171,0
1.01,0.37,-0.193,4.639,-48.096,-194.946,0
0.952,0.347,-0.206,-1.16,-46.753,-200.684,0
0.836,0.298,-0.198,-8.179,-39.246,-205.994,0
0.751,0.263,-0.201,-13.428,-34.302,-210.999,0
0.694,0.269,-0.195,-17.517,-34.058,-214.355,0
0.656,0.216,-0.186,-23.621,-31.677,-217.102,0
0.591,0.164,-0.226,-27.771,-28.809,-219.36,0
0.509,0.162,-0.216,-33.264,-28.87,-226.685,0
0.486,0.106,-0.222,-43.457,-33.02,-232.849,0
0.466,0.07,-0.229,-52.673,-37.048,-234.07,0
0.399,0.039,-0.205,-62.256,-37.537,-234.253,0
0.335,-0.031,-0.193,-68.97,-37.598,-233.826,0
0.289,-0.063,-0.202,-70.801,-37.415,-231.201,1
0.245,-0.095,-0.219,-71.35,-38.391,-225.952,1
0.238,-0.107,-0.239,-75.317,-40.527,-222.168,1
0.203,-0.132,-0.232,-84.839,-41.077,-218.872,1
0.182,-0.154,-0.21,-99.243,-42.297,-215.82,1
0.129,-0.18,-0.186,-115.723,-45.837,-213.928,1
0.072,-0.227,-0.165,-129.211,-49.377,-210.022,1
0.05,-0.232,-0.147,-137.39,-52.246,-203.796,1
0.014,-0.245,-0.103,-142.761,-53.406,-197.571,1
-0.006,-0.307,-0.066,-145.081,-53.894,-192.566,1
-0.038,-0.304,-0.015,-141.296,-53.711,-187.378,1
-0.099,-0.308,0.035,-136.047,-53.589,-178.894,1
-0.113,-0.319,0.057,-131.226,-57.739,-166.504,1
-0.194,-0.326,0.086,-129.15,-66.284,-155.151,1
-0.203,-0.345,0.103,-129.089,-82.214,-145.508,1
-0.218,-0.37,0.133,-130.798,-100.22,-140.991,1
-0.254,-0.393,0.181,-134.155,-116.333,-141.357,1
-0.245,-0.38,0.231,-135.071,-126.77,-138.367,1
-0.223,-0.376,0.271,-135.803,-127.808,-129.7,1
-0.217,-0.369,0.333,-136.169,-120.117,-116.333,1
-0.25,-0.345,0.406,-136.169,-107.117,-100.098,1
-0.3,-0.334,0.494,-137.329,-93.628,-83.923,1
-0.258,-0.366,0.575,-137.39,-78.674,-65.613,1
-0.34,-0.282,0.637,-136.719,-62.5,-50.415,1
-0.336,-0.309,0.69,-138.428,-48.645,-30.09,1
-0.313,-0.345,0.74,-141.235,-40.71,-15.686,1
-0.351,-0.306,0.783,-139.893,-35.034,-3.662,1
-0.377,-0.285,0.864,-139.832,-29.419,10.742,1
-0.385,-0.308,0.942,-138.306,-28.87,31.982,1
-0.345,-0.298,0.993,-131.653,-31.616,52.124,1
-0.274,-0.259,1.017,-121.765,-31.25,70.129,1
-0.239,-0.231,1.037,-113.464,-26.062,83.923,1
-0.212,-0.209,1.049,-106.384,-18.127,93.689,1
-0.184,-0.177,1.073,-100.647,-9.888,101.135,1
-0.151,-0.127,1.098,-96.863,-3.723,111.145,1
-0.072,-0.089,1.124,-95.459,2.38,126.587,1
0.001,-0.076,1.167,-97.229,11.719,140.93,1
0.004,-0.041,1.221,-100.22,23.132,152.161,1
0.021,-0.067,1.26,-100.83,34.79,163.757,1
0.032,-0.024,1.292,-98.022,38.818,171.753,1
0.039,-0.09,1.434,-90.698,37.292,178.101,1
0.13,0.108,1.391,-78.308,17.578,186.584,1
0.262,-0.085,1.458,-68.848,15.076,215.393,1
0.334,-0.036,1.452,-51.27,14.038,206.299,1
0.388,0.052,1.445,-27.039,20.935,208.069,1
0.354,0.021,1.453,-13.672,25.391,207.336,1
0.366,0.097,1.459,-1.648,22.156,206.97,1
0.405,0.109,1.488,6.592,18.555,215.088,1
0.429,0.059,1.508,12.268,11.841,219.238,1
0.45,0.069,1.497,22.583,3.662,218.262,1
0.479,0.115,1.483,33.997,-2.93,216.553,1
0.553,0.127,1.437,45.166,-8.179,220.459,1
0.61,0.128,1.392,55.908,-8.911,227.051,1
0.658,0.18,1.35,66.284,-5.676,232.788,1
0.677,0.167,1.321,74.036,-0.305,238.892,1
0.668,0.17,1.295,80.383,3.662,238.831,1
0.654,0.183,1.271,85.938,5.249,234.009,1
0.637,0.205,1.256,90.332,5.371,229.492,1
0.651,0.205,1.234,93.445,2.136,223.755,1
0.713,0.193,1.216,97.107,-1.587,216.797,1
0.809,0.368,1.168,101.013,1.282,216.248,1
0.869,0.24,1.135,101.929,10.437,230.103,1
0.878,0.256,1.094,102.6,18.372,208.374,1
0.849,0.355,1.038,108.215,26.917,198.12,1
0.792,0.237,1.034,106.506,29.419,194.275,1
0.699,0.283,1.026,107.727,24.17,186.523,1
0.671,0.239,1.037,107.544,10.254,179.443,1
0.693,0.137,1.002,110.535,-8.789,161.316,1
0.728,0.153,0.987,118.896,-14.221,132.629,1
0.671,0.375,0.959,128.845,-16.785,117.676,1
0.772,0.462,0.872,129.028,-23.193,137.634,1
0.868,0.306,0.849,119.324,-18.372,154.724,1
0.851,0.35,0.815,116.76,-6.836,145.813,1
0.791,0.372,0.786,116.76,6.958,143.799,1
0.786,0.313,0.782,113.831,18.433,142.029,1
0.679,0.353,0.747,112.366,23.437,137.024,1
0.673,0.232,0.721,109.924,21.973,131.897,1
0.632,0.239,0.685,112.061,13.428,120.972,1
0.627,0.273,0.647,114.197,4.211,111.755,1
0.625,0.161,0.669,111.023,-5.188,101.318,1
0.495,0.248,0.561,108.215,-23.071,90.454,1
0.547,0.222,0.637,100.647,-26.978,80.139,1
0.5,0.122,0.582,95.642,-57.8,76.904,1
0.561,0.213,0.591,93.201,-58.044,58.777,1
0.516,0.166,0.583,86.975,-58.533,51.392,1
0.475,0.223,0.583,81.116,-63.66,42.175,1
0.52,0.196,0.573,76.477,-70.007,42.358,1
0.523,0.243,0.558,69.458,-68.848,38.452,1
0.557,0.216,0.562,61.89,-57.678,41.748,1
1.437,0.703,-0.709,48.828,-2.441,-52.49,0
1.49,0.737,-0.726,40.71,-8.667,-63.538,0
1.505,0.746,-0.63,33.447,-13.306,-72.754,0
1.528,0.699,-0.561,33.752,-25.085,-77.637,0
1.572,0.672,-0.539,44.373,-40.894,-81.482,0
1.624,0.68,-0.534,61.096,-55.481,-88.44,0
1.707,0.726,-0.558,76.355,-66.528,-99.487,0
1.77,0.768,-0.579,81.177,-70.557,-114.99,0
1.735,0.746,-0.56,74.402,-68.665,-133.911,0
1.72,0.701,-0.55,62.683,-64.453,-153.503,0
1.669,0.681,-0.468,50.415,-54.749,-171.082,0
1.607,0.588,-0.418,41.016,-39.185,-185.059,0
1.554,0.535,-0.406,39.429,-25.33,-193.298,0
1.492,0.528,-0.385,40.161,-13.428,-198.364,0
1.439,0.477,-0.373,38.208,-0.488,-202.026,0
1.345,0.431,-0.391,34.973,13.916,-208.13,0
1.25,0.407,-0.403,30.273,28.564,-214.905,0
1.143,0.341,-0.397,20.02,42.297,-222.351,0
1,0.256,-0.354,7.874,51.453,-229.675,0
0.887,0.229,-0.312,-0.488,53.833,-233.276,0
0.802,0.165,-0.294,-6.287,52.185,-232.727,0
0.726,0.115,-0.301,-11.414,52.979,-235.229,0
0.698,0.129,-0.326,-15.32,60.669,-228.76,1
0.63,0.048,-0.34,-26.001,69.458,-223.816,1
0.548,-0.036,-0.327,-39.551,75.928,-225.769,1
0.426,-0.083,-0.323,-51.147,77.637,-229.675,1
0.266,-0.161,-0.339,-61.035,70.313,-230.957,1
0.185,-0.178,-0.395,-65.674,56.702,-230.225,1
0.118,-0.201,-0.437,-70.007,42.48,-228.516,1
0.027,-0.242,-0.464,-76.782,26.306,-229.919,1
-0.013,-0.257,-0.454,-82.886,5.798,-228.821,1
-0.031,-0.29,-0.445,-90.515,-14.709,-227.051,1
-0.101,-0.299,-0.432,-98.694,-32.41,-223.938,1
-0.081,-0.304,-0.421,-104.492,-46.631,-218.811,1
-0.134,-0.309,-0.396,-109.802,-53.101,-211.792,1
-0.147,-0.312,-0.362,-115.356,-57.007,-205.261,1
-0.135,-0.31,-0.347,-119.019,-58.105,-195.679,1
-0.194,-0.282,-0.311,-121.033,-48.95,-173.523,1
-0.249,-0.294,-0.28,-126.465,-46.204,-157.41,1
-0.195,-0.295,-0.273,-130.371,-47.18,-138.855,1
-0.187,-0.275,-0.262,-134.827,-45.654,-127.075,1
-0.259,-0.274,-0.226,-142.029,-41.321,-121.216,1
-0.307,-0.258,-0.188,-148.682,-42.603,-113.403,1
-0.343,-0.255,-0.141,-154.968,-50.537,-103.943,1
-0.399,-0.257,-0.081,-159.912,-62.988,-93.933,1
-0.417,-0.292,-0.021,-161.499,-79.529,-81.604,1
-0.385,-0.295,0.019,-158.386,-95.093,-67.017,1
-0.343,-0.309,0.043,-151.855,-106.75,-50.171,1
-0.358,-0.299,0.094,-144.348,-113.464,-36.011,1
-0.342,-0.26,0.123,-134.155,-118.896,-17.09,1
-0.316,-0.225,0.155,-125.549,-122.314,5.432,1
-0.277,-0.195,0.223,-121.46,-124.023,24.658,1
-0.243,-0.185,0.289,-120.85,-121.46,42.114,1
-0.215,-0.176,0.353,-121.399,-114.258,56.396,1
-0.195,-0.144,0.405,-123.108,-105.774,65.674,1
-0.182,-0.124,0.473,-127.502,-95.337,74.463,1
-0.195,-0.124,0.573,-133.85,-85.388,82.947,1
-0.17,-0.122,0.669,-138.306,-77.881,91.919,1
-0.07,-0.089,0.753,-138.855,-67.993,104.126,1
-0.003,-0.098,0.857,-137.146,-51.636,117.493,1
0.018,-0.071,0.907,-135.559,-37.476,119.812,1
0.002,-0.027,1.004,-130.676,-22.217,129.761,1
0.015,-0.051,1.087,-126.465,-14.771,142.822,1
0.017,-0.081,1.139,-119.507,-16.296,153.32,1
0.058,-0.085,1.165,-107.544,-22.034,163.757,1
0.09,-0.062,1.187,-92.346,-29.114,174.866,1
0.134,-0.031,1.21,-78.003,-38.147,182.983,1
0.182,0.005,1.234,-66.284,-48.096,187.317,1
0.215,0.04,1.279,-56.091,-56.885,190.491,1
0.261,0.052,1.32,-47.607,-65.674,191.345,1
0.291,0.059,1.334,-39.368,-73.669,191.467,1
0.336,0.072,1.323,-30.334,-81.177,193.359,1
0.386,0.073,1.293,-21.301,-85.449,197.205,1
0.426,0.089,1.272,-11.23,-87.524,202.759,1
0.437,0.102,1.271,-2.197,-88.135,206.909,1
0.544,0.091,1.267,5.249,-89.844,211.243,1
0.493,0.113,1.276,10.193,-89.355,218.872,1
0.539,0.237,1.226,14.587,-87.891,215.332,1
0.672,0.216,1.286,21.606,-77.515,221.619,1
0.645,0.203,1.207,21.301,-74.219,226.99,1
0.537,0.32,1.216,17.456,-67.81,220.764,1
0.634,0.178,1.233,11.414,-88.928,223.999,1
0.677,0.245,1.235,10.986,-97.656,224.365,1
0.689,0.095,1.247,15.076,-96.68,224.548,1
0.707,0.284,1.224,25.269,-101.807,205.627,1
0.73,0.142,1.296,34.79,-95.154,201.294,1
0.71,0.216,1.287,47.058,-98.694,175.171,1
0.733,0.45,1.256,59.998,-104.797,174.194,1
0.794,0.203,1.287,54.565,-103.149,189.88,1
0.727,0.282,1.278,61.279,-103.699,183.899,1
0.702,0.257,1.301,67.017,-104.858,172.18,1
0.69,0.288,1.321,68.42,-111.755,160.339,1
0.745,0.311,1.337,67.322,-118.713,157.043,1
0.857,0.289,1.33,64.453,-118.774,158.203,1
0.888,0.266,1.297,66.772,-106.628,157.837,1
0.833,0.302,1.284,70.19,-88.257,155.273,1
0.81,0.336,1.246,69.824,-76.294,157.959,1
0.802,0.288,1.217,68.42,-67.749,163.147,1
0.7,0.284,1.211,70.923,-63.416,162.659,1
0.652,0.299,1.2,71.777,-68.665,163.086,1
0.643,0.184,1.212,71.106,-77.209,163.818,1
0.705,0.246,1.181,75.562,-88.318,151.917,1
0.789,0.236,1.159,79.224,-87.952,140.991,1
0.766,0.313,1.106,79.468,-81.848,126.709,1
0.782,0.372,1.045,75.317,-73.181,122.986,1
0.776,0.249,1.016,66.528,-63.416,123.962,1
0.747,0.254,0.983,64.209,-56.335,111.145,1
0.687,0.313,0.962,63.965,-52.917,101.563,1
0.693,0.261,0.956,57.312,-53.284,98.572,1
0.724,0.266,0.932,53.223,-53.223,93.14,1
0.785,0.288,0.912,49.194,-50.354,87.219,1
0.795,0.364,0.873,41.199,-45.776,86.731,1
0.868,0.256,0.863,31.433,-36.011,85.693,1
0.845,0.346,0.83,25.33,-19.287,76.294,1
0.825,0.237,0.829,16.541,-1.831,72.021,1
0.767,0.266,0.804,13.123,13.184,57.495,1
0.707,0.261,0.79,12.268,26.245,48.889,1
0.731,0.361,0.731,8.728,33.142,33.264,1
0.689,-0.012,0.873,4.761,35.217,32.471,1
1.453,0.751,-0.476,69.397,-66.895,-34.851,0
1.484,0.785,-0.476,67.749,-68.298,-47.058,0
1.541,0.796,-0.49,64.026,-72.327,-58.655,0
1.565,0.787,-0.489,60.669,-78.369,-72.51,0
1.558,0.799,-0.45,62.866,-87.219,-86.853,0
1.555,0.804,-0.432,69.214,-100.83,-99.182,0
1.605,0.805,-0.443,75.806,-114.99,-110.413,0
1.673,0.814,-0.464,79.956,-125.854,-123.23,0
1.739,0.809,-0.494,80.444,-128.54,-135.437,0
1.737,0.775,-0.471,78.796,-121.948,-146.667,0
1.669,0.751,-0.423,77.759,-111.938,-158.02,0
1.618,0.749,-0.393,75.684,-106.567,-170.349,0
1.585,0.736,-0.391,68.237,-102.112,-183.228,0
1.505,0.695,-0.377,57.617,-92.834,-195.007,0
1.401,0.642,-0.361,46.814,-84.045,-205.383,0
1.299,0.581,-0.367,39.856,-75.439,-212.769,0
1.179,0.53,-0.323,33.997,-64.209,-219.788,0
1.079,0.493,-0.302,28.259,-55.359,-226.99,0
0.968,0.444,-0.319,22.888,-51.758,-231.995,0
0.849,0.381,-0.33,16.235,-49.133,-236.023,0
0.733,0.325,-0.353,8.423,-47.302,-241.577,0
0.666,0.29,-0.365,-0.488,-46.692,-245.911,0
0.55,0.262,-0.278,-10.62,-44.312,-251.526,0
0.443,0.171,-0.269,-19.043,-42.603,-256.836,0
0.49,0.162,-0.339,-20.508,-43.457,-254.517,0
0.455,0.167,-0.33,-29.053,-35.828,-252.319,0
0.403,0.092,-0.336,-45.593,-26.367,-252.563,0
0.345,0.062,-0.331,-62.195,-19.104,-250.61,0
0.271,0.033,-0.297,-78.796,-13.916,-245.911,0
0.194,-0.037,-0.229,-91.431,-9.033,-238.342,0
0.125,-0.117,-0.195,-94.36,-5.798,-228.516,1
0.084,-0.173,-0.204,-90.088,-6.226,-218.811,1
0.055,-0.168,-0.232,-86.975,-11.292,-209.717,1
0.075,-0.184,-0.242,-91.797,-19.653,-204.163,1
0.06,-0.232,-0.216,-102.478,-26.001,-201.05,1
0.016,-0.257,-0.2,-111.084,-32.471,-193.97,1
-0.018,-0.305,-0.183,-117.249,-39.429,-185.608,1
-0.018,-0.334,-0.149,-120.544,-47.791,-179.626,1
-0.053,-0.331,-0.134,-122.681,-57.861,-177.185,1
-0.047,-0.336,-0.114,-125.122,-68.237,-174.622,1
-0.125,-0.344,-0.074,-127.38,-74.768,-169.067,1
-0.141,-0.369,-0.032,-127.014,-81.177,-159.546,1
-0.168,-0.378,0.007,-124.817,-91.98,-151.978,1
-0.198,-0.367,0.038,-124.084,-103.333,-149.414,1
-0.208,-0.362,0.077,-124.573,-112.793,-144.104,1
-0.254,-0.353,0.116,-127.991,-121.155,-137.146,1
-0.282,-0.348,0.17,-134.399,-128.235,-128.479,1
-0.287,-0.357,0.247,-141.663,-133.545,-119.324,1
-0.221,-0.387,0.316,-146.667,-132.751,-109.009,1
-0.27,-0.344,0.373,-146.912,-120.056,-98.206,1
-0.276,-0.338,0.44,-146.24,-95.398,-79.102,1
-0.248,-0.323,0.52,-143.86,-70.007,-54.993,1
-0.292,-0.265,0.601,-140.808,-47.18,-29.236,1
-0.32,-0.246,0.691,-140.747,-25.696,-6.592,1
-0.362,-0.227,0.769,-140.747,-12.573,15.259,1
-0.379,-0.246,0.829,-140.32,-6.042,37.17,1
-0.387,-0.238,0.889,-137.756,-5.371,56.274,1
-0.344,-0.226,0.945,-132.568,-9.888,70.984,1
-0.287,-0.223,0.998,-126.343,-15.564,77.942,1
-0.258,-0.147,1.029,-120.056,-16.113,81.421,1
-0.22,-0.111,1.092,-115.967,-10.376,97.961,1
-0.193,-0.108,1.14,-112,-8.667,115.479,1
-0.141,-0.057,1.172,-105.164,-9.705,131.165,1
-0.075,-0.018,1.184,-99.731,-10.071,146.545,1
0.002,-0.005,1.203,-94.971,-6.836,161.316,1
0.051,0.019,1.22,-89.478,-1.038,173.279,1
0.067,0.039,1.235,-83.313,3.784,182.251,1
0.085,0.068,1.263,-77.454,6.47,190.43,1
0.217,0.051,1.285,-69.946,6.409,188.599,1
0.17,0.078,1.357,-60.364,9.766,189.026,1
0.214,0.271,1.338,-55.908,3.723,189.575,1
0.286,0.116,1.383,-55.176,-4.761,226.44,1
0.326,0.029,1.441,-49.194,-6.226,219.116,1
0.282,0.187,1.454,-27.71,-11.414,206.482,1
0.3,0.168,1.484,-13.733,-14.771,203.674,1
0.308,0.198,1.487,-1.709,-25.757,199.646,1
0.362,0.272,1.453,9.705,-37.781,201.538,1
0.438,0.24,1.425,16.724,-44.189,210.388,1
0.508,0.246,1.376,25.208,-46.814,214.172,1
0.57,0.291,1.325,34.363,-42.419,216.248,1
0.587,0.288,1.29,39.917,-34.241,219.36,1
0.572,0.301,1.265,43.884,-27.283,221.741,1
0.579,0.307,1.244,46.692,-24.902,221.619,1
0.584,0.314,1.229,48.279,-25.391,217.896,1
0.583,0.328,1.215,48.828,-26.062,212.585,1
0.581,0.332,1.218,50.049,-26.062,208.069,1
0.594,0.352,1.215,52.917,-27.344,204.651,1
0.641,0.38,1.2,57.495,-28.748,204.102,1
0.653,0.392,1.176,61.584,-27.893,205.505,1
0.639,0.371,1.161,65.186,-26.855,204.712,1
0.587,0.386,1.146,68.726,-28.992,196.716,1
0.52,0.401,1.138,70.496,-34.729,189.819,1
0.448,0.389,1.143,70.313,-44.8,185.059,1
0.442,0.387,1.155,70.862,-60.486,177.307,1
0.519,0.439,1.149,73.181,-74.951,168.884,1
0.583,0.485,1.135,74.585,-79.102,166.87,1
0.603,0.475,1.132,75.256,-74.524,168.091,1
0.608,0.528,1.111,77.637,-65.979,168.03,1
0.631,0.445,1.096,79.895,-57.434,163.94,1
0.603,0.536,1.06,82.947,-47.974,164.734,1
0.505,0.498,1.09,78.308,-38.818,172.302,1
0.508,0.279,1.068,74.768,-46.936,163.513,1
0.559,0.224,1.033,80.811,-46.631,128.601,1
0.522,0.65,1,88.074,-46.509,91.553,1
0.619,0.471,0.95,84.351,-47.974,147.4,1
0.753,0.338,0.927,73.608,-43.579,155.64,1
0.809,0.475,0.879,76.721,-31.738,143.677,1
0.764,0.484,0.849,71.838,-16.296,141.541,1
0.786,0.362,0.831,64.27,-2.93,142.212,1
0.75,0.363,0.816,61.035,5.676,127.747,1
0.646,0.399,0.785,59.021,9.033,115.845,1
0.687,0.26,0.801,55.359,1.831,110.901,1
0.675,0.328,0.72,54.199,-3.784,101.807,1
0.634,0.232,0.766,49.5,3.662,89.172,1
0.55,0.187,0.733,48.096,-12.939,77.393,1
0.587,0.208,0.708,48.767,-26.611,64.941,1
0.579,0.198,0.698,45.41,-29.663,53.406,1
0.514,0.181,0.696,40.1,-33.691,41.26,1
0.482,0.176,0.701,35.4,-38.086,29.419,1
1.271,0.666,-0.724,69.58,14.16,-23.499,0
1.312,0.682,-0.798,73.486,2.38,-34.18,0
1.323,0.727,-0.818,76.111,-14.038,-46.875,0
1.317,0.777,-0.814,77.271,-38.147,-59.692,0
1.399,0.828,-0.815,78.003,-64.026,-71.655,0
1.508,0.841,-0.8,76.05,-83.435,-82.336,0
1.568,0.82,-0.798,76.66,-96.008,-93.689,0
1.585,0.813,-0.789,82.886,-104.309,-105.164,0
1.628,0.839,-0.788,89.722,-112.122,-118.652,0
1.654,0.839,-0.796,90.271,-123.657,-134.888,0
1.644,0.824,-0.734,87.28,-131.348,-150.94,0
1.585,0.769,-0.647,83.435,-137.878,-169.312,0
1.622,0.754,-0.586,82.703,-143.555,-188.049,0
1.61,0.742,-0.538,79.651,-142.029,-205.75,0
